Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,DayOfWeek,IsWeekend,Quarter,Revenue,Discount_Impact,Price_Diff,Stock_Turnover,Restock_Needed
2023-01-15,S005,P0017,Toys,North,123,53,69,32.52,10,Snowy,0,28.99,Winter,0,69,2023,1,2,6,1,1,1723.5600000000002,3.2520000000000007,3.5300000000000047,0.4274193548387097,0
2023-01-15,S005,P0018,Clothing,North,337,65,0,17.16,15,Snowy,1,19.93,Winter,0,73,2023,1,2,6,1,1,1115.4,2.574,-2.7699999999999996,0.19230769230769232,0
2023-01-15,S005,P0019,Furniture,North,237,45,0,125.27,5,Snowy,0,139.18,Winter,0,59,2023,1,2,6,1,1,5637.15,6.2635000000000005,-13.91000000000001,0.18907563025210083,0
2023-01-15,S005,P0020,Toys,North,168,62,79,27.96,15,Snowy,1,25.92,Winter,0,98,2023,1,2,6,1,1,1733.52,4.194,2.039999999999999,0.3668639053254438,0
2023-01-16,S001,P0001,Electronics,North,397,84,0,76.2,0,Cloudy,0,80.6,Winter,0,114,2023,1,3,0,0,1,6400.8,0.0,-4.3999999999999915,0.21105527638190955,0
2023-01-16,S001,P0002,Clothing,North,100,100,135,69.8,5,Cloudy,0,82.0,Winter,0,133,2023,1,3,0,0,1,6980.0,3.49,-12.200000000000003,0.9900990099009901,0
2023-01-16,S001,P0003,Clothing,North,393,129,0,55.16,10,Cloudy,0,50.23,Winter,0,113,2023,1,3,0,0,1,7115.639999999999,5.515999999999999,4.93,0.32741116751269034,0
2023-01-16,S001,P0004,Electronics,North,296,50,0,99.24,0,Cloudy,0,109.32,Winter,0,70,2023,1,3,0,0,1,4962.0,0.0,-10.079999999999998,0.16835016835016836,0
2023-01-16,S001,P0005,Groceries,North,614,206,823,79.36,5,Cloudy,0,74.23,Winter,0,201,2023,1,3,0,0,1,16348.16,3.968,5.1299999999999955,0.33495934959349594,0
2023-01-16,S001,P0006,Toys,North,181,70,0,38.72,5,Cloudy,0,41.2,Winter,0,93,2023,1,3,0,0,1,2710.4,1.936,-2.480000000000004,0.38461538461538464,0
2023-01-16,S001,P0007,Groceries,North,466,93,591,30.62,0,Cloudy,0,27.69,Winter,0,150,2023,1,3,0,0,1,2847.6600000000003,0.0,2.9299999999999997,0.19914346895074947,0
2023-01-16,S001,P0008,Electronics,North,87,71,85,39.85,5,Cloudy,0,47.45,Winter,0,75,2023,1,3,0,0,1,2829.35,1.9925,-7.600000000000001,0.8068181818181818,0
2023-01-16,S001,P0009,Clothing,North,117,113,117,81.2,20,Cloudy,1,71.16,Winter,0,119,2023,1,3,0,0,1,9175.6,16.24,10.040000000000006,0.9576271186440678,0
2023-01-16,S001,P0010,Furniture,North,549,53,0,123.3,5,Cloudy,0,143.38,Winter,0,78,2023,1,3,0,0,1,6534.9,6.165,-20.08,0.09636363636363636,0
2023-01-16,S001,P0011,Furniture,North,259,120,193,170.17,10,Cloudy,1,159.26,Winter,0,104,2023,1,3,0,0,1,20420.399999999998,17.017,10.909999999999997,0.46153846153846156,0
2023-01-16,S001,P0012,Groceries,North,548,136,0,89.36,0,Cloudy,0,101.97,Winter,0,122,2023,1,3,0,0,1,12152.96,0.0,-12.61,0.24772313296903462,0
2023-01-16,S001,P0013,Toys,North,150,117,124,33.88,10,Cloudy,0,32.03,Winter,0,118,2023,1,3,0,0,1,3963.9600000000005,3.388,1.8500000000000014,0.7748344370860927,0
2023-01-16,S001,P0014,Groceries,North,339,53,0,61.22,0,Cloudy,0,65.21,Winter,0,50,2023,1,3,0,0,1,3244.66,0.0,-3.989999999999995,0.15588235294117647,0
2023-01-16,S001,P0015,Toys,North,216,87,0,15.33,10,Cloudy,0,17.35,Winter,0,113,2023,1,3,0,0,1,1333.71,1.5330000000000001,-2.0200000000000014,0.4009216589861751,0
2023-01-16,S001,P0016,Groceries,North,496,136,384,47.9,0,Cloudy,0,47.72,Winter,0,150,2023,1,3,0,0,1,6514.4,0.0,0.17999999999999972,0.27364185110663986,0
2023-01-16,S001,P0017,Toys,North,43,43,120,26.29,0,Cloudy,0,29.12,Winter,0,142,2023,1,3,0,0,1,1130.47,0.0,-2.830000000000002,0.9772727272727273,0
2023-01-16,S001,P0018,Groceries,North,93,77,90,59.7,5,Cloudy,0,69.89,Winter,0,108,2023,1,3,0,0,1,4596.900000000001,2.985,-10.189999999999998,0.8191489361702128,0
2023-01-16,S001,P0019,Furniture,North,97,62,65,120.41,0,Cloudy,0,109.12,Winter,0,78,2023,1,3,0,0,1,7465.42,0.0,11.289999999999992,0.6326530612244898,0
2023-01-16,S001,P0020,Furniture,North,180,144,518,112.65,20,Cloudy,1,134.6,Winter,0,125,2023,1,3,0,0,1,16221.6,22.53,-21.94999999999999,0.7955801104972375,0
2023-01-16,S002,P0001,Groceries,South,529,120,0,78.53,10,Sunny,0,94.98,Winter,0,121,2023,1,3,0,0,1,9423.6,7.853,-16.450000000000003,0.22641509433962265,0
2023-01-16,S002,P0002,Toys,South,693,127,0,36.72,0,Sunny,0,33.09,Winter,0,111,2023,1,3,0,0,1,4663.44,0.0,3.6299999999999955,0.1829971181556196,0
2023-01-16,S002,P0003,Groceries,South,122,115,0,74.73,10,Sunny,0,81.6,Winter,0,106,2023,1,3,0,0,1,8593.95,7.473000000000001,-6.86999999999999,0.9349593495934959,0
2023-01-16,S002,P0004,Groceries,South,303,99,0,40.64,10,Sunny,0,47.71,Winter,0,119,2023,1,3,0,0,1,4023.36,4.064,-7.07,0.3256578947368421,0
2023-01-16,S002,P0005,Electronics,South,686,135,921,126.41,0,Sunny,0,137.1,Winter,0,205,2023,1,3,0,0,1,17065.35,0.0,-10.689999999999998,0.1965065502183406,0
2023-01-16,S002,P0006,Clothing,South,145,59,0,58.33,5,Sunny,0,67.93,Winter,0,76,2023,1,3,0,0,1,3441.47,2.9164999999999996,-9.600000000000009,0.4041095890410959,0
2023-01-16,S002,P0007,Toys,South,500,93,0,32.63,5,Sunny,0,29.05,Winter,0,138,2023,1,3,0,0,1,3034.59,1.6315,3.580000000000002,0.18562874251497005,0
2023-01-16,S002,P0008,Groceries,South,209,111,0,26.29,0,Sunny,0,28.72,Winter,0,104,2023,1,3,0,0,1,2918.19,0.0,-2.4299999999999997,0.5285714285714286,0
2023-01-16,S002,P0009,Groceries,South,123,123,648,88.38,15,Sunny,1,81.18,Winter,0,275,2023,1,3,0,0,1,10870.74,13.256999999999998,7.199999999999989,0.9919354838709677,0
2023-01-16,S002,P0010,Groceries,South,127,112,130,112.48,0,Sunny,0,105.37,Winter,0,159,2023,1,3,0,0,1,12597.76,0.0,7.109999999999999,0.875,0
2023-01-16,S002,P0011,Groceries,South,214,195,576,120.98,10,Sunny,1,132.09,Winter,0,222,2023,1,3,0,0,1,23591.100000000002,12.097999999999999,-11.11,0.9069767441860465,0
2023-01-16,S002,P0012,Electronics,South,634,75,0,64.12,10,Sunny,0,63.81,Winter,0,90,2023,1,3,0,0,1,4809.0,6.412000000000001,0.3100000000000023,0.11811023622047244,0
2023-01-16,S002,P0013,Groceries,South,503,108,0,22.78,5,Sunny,0,21.82,Winter,0,106,2023,1,3,0,0,1,2460.2400000000002,1.139,0.9600000000000009,0.21428571428571427,0
2023-01-16,S002,P0014,Electronics,South,682,71,0,112.04,10,Sunny,0,107.8,Winter,0,79,2023,1,3,0,0,1,7954.84,11.204,4.240000000000009,0.10395314787701318,0
2023-01-16,S002,P0015,Clothing,South,738,125,0,67.87,10,Sunny,0,79.49,Winter,0,125,2023,1,3,0,0,1,8483.75,6.787000000000001,-11.61999999999999,0.16914749661705006,0
2023-01-16,S002,P0016,Clothing,South,203,99,0,84.42,5,Sunny,0,100.54,Winter,0,96,2023,1,3,0,0,1,8357.58,4.221,-16.120000000000005,0.4852941176470588,0
2023-01-16,S002,P0017,Toys,South,539,85,0,24.13,0,Sunny,0,21.65,Winter,0,123,2023,1,3,0,0,1,2051.0499999999997,0.0,2.4800000000000004,0.1574074074074074,0
2023-01-16,S002,P0018,Clothing,South,249,153,0,31.5,10,Sunny,0,33.17,Winter,0,173,2023,1,3,0,0,1,4819.5,3.15,-1.6700000000000017,0.612,0
2023-01-16,S002,P0019,Clothing,South,404,103,0,106.05,0,Sunny,0,122.44,Winter,0,159,2023,1,3,0,0,1,10923.15,0.0,-16.39,0.254320987654321,0
2023-01-16,S002,P0020,Furniture,South,149,149,569,162.2,10,Sunny,1,157.03,Winter,0,164,2023,1,3,0,0,1,24167.8,16.22,5.1699999999999875,0.9933333333333333,0
2023-01-16,S003,P0001,Toys,East,270,111,0,15.39,10,Snowy,0,17.26,Winter,0,100,2023,1,3,0,0,1,1708.29,1.5390000000000001,-1.870000000000001,0.4095940959409594,0
2023-01-16,S003,P0002,Groceries,East,0,0,0,43.64,10,Snowy,0,47.68,Winter,0,56,2023,1,3,0,0,1,0.0,4.364,-4.039999999999999,0.0,0
2023-01-16,S003,P0003,Electronics,East,177,75,127,86.4,10,Snowy,0,94.3,Winter,0,117,2023,1,3,0,0,1,6480.0,8.64,-7.8999999999999915,0.42134831460674155,0
2023-01-16,S003,P0004,Groceries,East,361,99,0,20.07,10,Snowy,0,23.77,Winter,0,87,2023,1,3,0,0,1,1986.93,2.0069999999999997,-3.6999999999999993,0.27348066298342544,0
2023-01-16,S003,P0005,Toys,East,268,78,0,25.55,0,Snowy,0,24.08,Winter,0,116,2023,1,3,0,0,1,1992.9,0.0,1.4700000000000024,0.2899628252788104,0
2023-01-16,S003,P0006,Toys,East,101,53,82,34.38,10,Snowy,0,40.41,Winter,0,87,2023,1,3,0,0,1,1822.14,3.438,-6.029999999999994,0.5196078431372549,0
2023-01-16,S003,P0007,Groceries,East,267,77,0,17.55,0,Snowy,0,15.79,Winter,0,105,2023,1,3,0,0,1,1351.3500000000001,0.0,1.7600000000000016,0.2873134328358209,0
2023-01-16,S003,P0008,Clothing,East,514,71,0,123.44,0,Snowy,0,144.85,Winter,0,116,2023,1,3,0,0,1,8764.24,0.0,-21.409999999999997,0.1378640776699029,0
2023-01-16,S003,P0009,Groceries,East,129,98,0,48.98,10,Snowy,1,48.49,Winter,0,84,2023,1,3,0,0,1,4800.04,4.898,0.4899999999999949,0.7538461538461538,0
2023-01-16,S003,P0010,Groceries,East,172,72,0,37.87,5,Snowy,0,37.79,Winter,0,88,2023,1,3,0,0,1,2726.64,1.8935,0.0799999999999983,0.4161849710982659,0
2023-01-16,S003,P0011,Electronics,East,92,92,0,139.25,20,Snowy,1,125.12,Winter,0,196,2023,1,3,0,0,1,12811.0,27.85,14.129999999999995,0.989247311827957,0
2023-01-16,S003,P0012,Furniture,East,89,89,0,112.85,5,Snowy,0,126.88,Winter,0,131,2023,1,3,0,0,1,10043.65,5.6425,-14.030000000000001,0.9888888888888889,0
2023-01-16,S003,P0013,Groceries,East,832,52,0,62.84,0,Snowy,0,55.2,Winter,0,43,2023,1,3,0,0,1,3267.6800000000003,0.0,7.640000000000001,0.062424969987995196,0
2023-01-16,S003,P0014,Groceries,East,728,84,0,92.34,5,Snowy,0,89.96,Winter,0,89,2023,1,3,0,0,1,7756.56,4.617000000000001,2.3800000000000097,0.11522633744855967,0
2023-01-16,S003,P0015,Groceries,East,343,63,0,85.31,0,Snowy,0,92.85,Winter,0,59,2023,1,3,0,0,1,5374.53,0.0,-7.539999999999992,0.18313953488372092,0
2023-01-16,S003,P0016,Electronics,East,105,78,0,94.83,0,Snowy,0,106.4,Winter,0,79,2023,1,3,0,0,1,7396.74,0.0,-11.570000000000007,0.7358490566037735,0
2023-01-16,S003,P0017,Furniture,East,488,45,0,109.58,10,Snowy,0,93.39,Winter,0,61,2023,1,3,0,0,1,4931.1,10.958,16.189999999999998,0.09202453987730061,0
2023-01-16,S003,P0018,Furniture,East,708,51,0,139.0,5,Snowy,0,132.84,Winter,0,84,2023,1,3,0,0,1,7089.0,6.95,6.159999999999997,0.07193229901269393,0
2023-01-16,S003,P0019,Groceries,East,61,61,86,48.59,10,Snowy,0,56.52,Winter,0,92,2023,1,3,0,0,1,2963.9900000000002,4.859,-7.93,0.9838709677419355,0
2023-01-16,S003,P0020,Clothing,East,168,71,0,56.19,20,Snowy,1,52.01,Winter,0,65,2023,1,3,0,0,1,3989.49,11.238,4.18,0.42011834319526625,0
2023-01-16,S004,P0001,Groceries,West,1211,123,0,12.12,10,Cloudy,0,11.05,Winter,0,144,2023,1,3,0,0,1,1490.76,1.212,1.0699999999999985,0.10148514851485149,0
2023-01-16,S004,P0002,Groceries,West,197,84,0,17.4,10,Cloudy,0,20.95,Winter,0,84,2023,1,3,0,0,1,1461.6,1.74,-3.5500000000000007,0.42424242424242425,0
2023-01-16,S004,P0003,Furniture,West,255,37,0,111.1,10,Cloudy,0,132.92,Winter,0,42,2023,1,3,0,0,1,4110.7,11.11,-21.819999999999993,0.14453125,0
2023-01-16,S004,P0004,Groceries,West,535,95,0,56.37,10,Cloudy,0,49.56,Winter,0,130,2023,1,3,0,0,1,5355.15,5.637,6.809999999999995,0.17723880597014927,0
2023-01-16,S004,P0005,Clothing,West,137,52,0,64.07,5,Cloudy,0,59.05,Winter,0,59,2023,1,3,0,0,1,3331.6399999999994,3.2034999999999996,5.019999999999996,0.37681159420289856,0
2023-01-16,S004,P0006,Groceries,West,252,116,302,42.05,10,Cloudy,0,39.08,Winter,0,163,2023,1,3,0,0,1,4877.799999999999,4.205,2.969999999999999,0.45849802371541504,0
2023-01-16,S004,P0007,Groceries,West,1589,141,0,33.53,10,Cloudy,0,36.44,Winter,0,188,2023,1,3,0,0,1,4727.7300000000005,3.353,-2.9099999999999966,0.08867924528301886,0
2023-01-16,S004,P0008,Furniture,West,102,71,78,93.62,5,Cloudy,0,110.49,Winter,0,74,2023,1,3,0,0,1,6647.02,4.681,-16.86999999999999,0.6893203883495146,0
2023-01-16,S004,P0009,Clothing,West,251,84,0,90.4,25,Cloudy,1,83.9,Winter,0,93,2023,1,3,0,0,1,7593.6,22.6,6.5,0.3333333333333333,0
2023-01-16,S004,P0010,Groceries,West,356,131,0,32.96,0,Cloudy,0,37.96,Winter,0,180,2023,1,3,0,0,1,4317.76,0.0,-5.0,0.36694677871148457,0
2023-01-16,S004,P0011,Clothing,West,356,146,0,64.06,10,Cloudy,1,70.29,Winter,0,153,2023,1,3,0,0,1,9352.76,6.406000000000001,-6.230000000000004,0.40896358543417366,0
2023-01-16,S004,P0012,Electronics,West,90,88,146,120.29,5,Cloudy,0,133.09,Winter,0,125,2023,1,3,0,0,1,10585.52,6.014500000000001,-12.799999999999997,0.967032967032967,0
2023-01-16,S004,P0013,Groceries,West,661,156,0,21.85,5,Cloudy,0,24.41,Winter,0,134,2023,1,3,0,0,1,3408.6000000000004,1.0925,-2.5599999999999987,0.23564954682779457,0
2023-01-16,S004,P0014,Furniture,West,198,87,143,171.47,0,Cloudy,0,194.74,Winter,0,81,2023,1,3,0,0,1,14917.89,0.0,-23.27000000000001,0.4371859296482412,0
2023-01-16,S004,P0015,Furniture,West,455,46,0,95.93,0,Cloudy,0,113.27,Winter,0,71,2023,1,3,0,0,1,4412.780000000001,0.0,-17.33999999999999,0.10087719298245613,0
2023-01-16,S004,P0016,Furniture,West,105,72,0,113.63,0,Cloudy,0,131.85,Winter,0,64,2023,1,3,0,0,1,8181.36,0.0,-18.22,0.6792452830188679,0
2023-01-16,S004,P0017,Clothing,West,95,91,82,96.22,0,Cloudy,0,83.78,Winter,0,77,2023,1,3,0,0,1,8756.02,0.0,12.439999999999998,0.9479166666666666,0
2023-01-16,S004,P0018,Furniture,West,120,56,90,172.68,0,Cloudy,0,147.78,Winter,0,79,2023,1,3,0,0,1,9670.08,0.0,24.900000000000006,0.4628099173553719,0
2023-01-16,S004,P0019,Clothing,West,236,101,0,62.44,0,Cloudy,0,53.72,Winter,0,92,2023,1,3,0,0,1,6306.44,0.0,8.719999999999999,0.42616033755274263,0
2023-01-16,S004,P0020,Furniture,West,164,60,181,120.7,15,Cloudy,1,110.91,Winter,0,83,2023,1,3,0,0,1,7242.0,18.105,9.790000000000006,0.36363636363636365,0
2023-01-16,S005,P0001,Groceries,North,147,138,0,14.04,0,Cloudy,0,12.66,Winter,0,131,2023,1,3,0,0,1,1937.52,0.0,1.379999999999999,0.9324324324324325,0
2023-01-16,S005,P0002,Electronics,North,609,112,0,46.09,0,Cloudy,0,53.44,Winter,0,128,2023,1,3,0,0,1,5162.08,0.0,-7.349999999999994,0.18360655737704917,0
2023-01-16,S005,P0003,Toys,North,158,139,148,33.65,5,Cloudy,0,39.63,Winter,0,146,2023,1,3,0,0,1,4677.349999999999,1.6825,-5.980000000000004,0.8742138364779874,0
2023-01-16,S005,P0004,Groceries,North,164,108,136,8.17,5,Cloudy,0,6.94,Winter,0,117,2023,1,3,0,0,1,882.36,0.40850000000000003,1.2299999999999995,0.6545454545454545,0
2023-01-16,S005,P0005,Groceries,North,409,147,393,20.48,5,Cloudy,0,23.77,Winter,0,195,2023,1,3,0,0,1,3010.56,1.024,-3.289999999999999,0.35853658536585364,0
2023-01-16,S005,P0006,Groceries,North,920,137,0,69.91,5,Cloudy,0,60.55,Winter,0,151,2023,1,3,0,0,1,9577.67,3.4954999999999994,9.36,0.1487513572204126,0
2023-01-16,S005,P0007,Groceries,North,146,107,0,80.36,10,Cloudy,0,76.16,Winter,0,108,2023,1,3,0,0,1,8598.52,8.036,4.200000000000003,0.7278911564625851,0
2023-01-16,S005,P0008,Groceries,North,83,83,93,58.77,10,Cloudy,0,52.06,Winter,0,94,2023,1,3,0,0,1,4877.91,5.877000000000001,6.710000000000001,0.9880952380952381,0
2023-01-16,S005,P0009,Groceries,North,736,140,0,96.95,15,Cloudy,1,113.97,Winter,0,155,2023,1,3,0,0,1,13573.0,14.5425,-17.019999999999996,0.18995929443690637,0
2023-01-16,S005,P0010,Groceries,North,370,118,408,68.0,0,Cloudy,0,58.94,Winter,0,123,2023,1,3,0,0,1,8024.0,0.0,9.060000000000002,0.31805929919137466,0
2023-01-16,S005,P0011,Electronics,North,668,43,0,64.84,10,Cloudy,1,74.73,Winter,0,64,2023,1,3,0,0,1,2788.1200000000003,6.484000000000001,-9.89,0.06427503736920777,0
2023-01-16,S005,P0012,Furniture,North,717,89,0,146.22,0,Cloudy,0,168.62,Winter,0,111,2023,1,3,0,0,1,13013.58,0.0,-22.400000000000006,0.12395543175487465,0
2023-01-16,S005,P0013,Groceries,North,321,67,0,66.82,0,Cloudy,0,71.98,Winter,0,67,2023,1,3,0,0,1,4476.94,0.0,-5.160000000000011,0.2080745341614907,0
2023-01-16,S005,P0014,Furniture,North,470,70,0,156.79,5,Cloudy,0,146.05,Winter,0,60,2023,1,3,0,0,1,10975.3,7.839499999999999,10.73999999999998,0.14861995753715498,0
2023-01-16,S005,P0015,Groceries,North,157,131,0,56.04,10,Cloudy,0,53.14,Winter,0,153,2023,1,3,0,0,1,7341.24,5.604,2.8999999999999986,0.8291139240506329,0
2023-01-16,S005,P0016,Toys,North,368,144,522,39.32,5,Cloudy,0,47.34,Winter,0,149,2023,1,3,0,0,1,5662.08,1.966,-8.020000000000003,0.3902439024390244,0
2023-01-16,S005,P0017,Toys,North,139,127,118,38.59,10,Cloudy,0,38.42,Winter,0,120,2023,1,3,0,0,1,4900.93,3.8590000000000004,0.1700000000000017,0.9071428571428571,0
2023-01-16,S005,P0018,Clothing,North,272,117,0,27.81,0,Cloudy,0,33.25,Winter,0,178,2023,1,3,0,0,1,3253.77,0.0,-5.440000000000001,0.42857142857142855,0
2023-01-16,S005,P0019,Furniture,North,192,69,0,127.15,10,Cloudy,0,121.53,Winter,0,64,2023,1,3,0,0,1,8773.35,12.715,5.6200000000000045,0.35751295336787564,0
2023-01-16,S005,P0020,Toys,North,185,100,0,29.0,10,Cloudy,1,35.01,Winter,0,108,2023,1,3,0,0,1,2900.0,2.9,-6.009999999999998,0.5376344086021505,0
2023-01-17,S001,P0001,Electronics,North,313,135,240,70.81,10,Sunny,0,84.89,Winter,0,124,2023,1,3,1,0,1,9559.35,7.081,-14.079999999999998,0.4299363057324841,0
2023-01-17,S001,P0002,Clothing,North,135,135,177,83.12,0,Sunny,0,92.4,Winter,0,177,2023,1,3,1,0,1,11221.2,0.0,-9.280000000000001,0.9926470588235294,0
2023-01-17,S001,P0003,Clothing,North,1000,200,0,72.99,0,Sunny,0,65.31,Winter,0,173,2023,1,3,1,0,1,14597.999999999998,0.0,7.679999999999993,0.1998001998001998,0
2023-01-17,S001,P0004,Electronics,North,246,63,0,97.68,5,Sunny,0,92.55,Winter,0,66,2023,1,3,1,0,1,6153.84,4.884,5.13000000000001,0.2550607287449393,0
2023-01-17,S001,P0005,Groceries,North,408,165,0,64.8,10,Sunny,0,60.06,Winter,0,145,2023,1,3,1,0,1,10692.0,6.48,4.739999999999995,0.4034229828850856,0
2023-01-17,S001,P0006,Toys,North,111,38,0,32.84,5,Sunny,0,36.08,Winter,0,47,2023,1,3,1,0,1,1247.92,1.6420000000000001,-3.239999999999995,0.3392857142857143,0
2023-01-17,S001,P0007,Groceries,North,373,99,0,27.47,5,Sunny,0,32.61,Winter,0,148,2023,1,3,1,0,1,2719.5299999999997,1.3735,-5.140000000000001,0.2647058823529412,0
2023-01-17,S001,P0008,Electronics,North,101,52,73,40.01,5,Sunny,0,42.35,Winter,0,76,2023,1,3,1,0,1,2080.52,2.0004999999999997,-2.3400000000000034,0.5098039215686274,0
2023-01-17,S001,P0009,Clothing,North,121,121,176,99.14,20,Sunny,1,84.79,Winter,0,191,2023,1,3,1,0,1,11995.94,19.828,14.349999999999994,0.9918032786885246,0
2023-01-17,S001,P0010,Furniture,North,496,113,409,143.57,5,Sunny,0,123.18,Winter,0,108,2023,1,3,1,0,1,16223.41,7.178499999999999,20.389999999999986,0.22736418511066397,0
2023-01-17,S001,P0011,Furniture,North,139,118,358,178.57,20,Sunny,1,155.18,Winter,0,160,2023,1,3,1,0,1,21071.26,35.714,23.389999999999986,0.8428571428571429,0
2023-01-17,S001,P0012,Groceries,North,412,74,0,77.62,10,Sunny,0,82.38,Winter,0,111,2023,1,3,1,0,1,5743.88,7.7620000000000005,-4.759999999999991,0.1791767554479419,0
2023-01-17,S001,P0013,Toys,North,157,32,0,28.62,0,Sunny,0,33.08,Winter,0,53,2023,1,3,1,0,1,915.84,0.0,-4.459999999999997,0.20253164556962025,0
2023-01-17,S001,P0014,Groceries,North,286,145,0,83.49,10,Sunny,0,99.66,Winter,0,181,2023,1,3,1,0,1,12106.05,8.349,-16.17,0.5052264808362369,0
2023-01-17,S001,P0015,Toys,North,129,81,90,11.89,25,Sunny,1,13.51,Winter,0,91,2023,1,3,1,0,1,963.09,2.9725,-1.6199999999999992,0.6230769230769231,0
2023-01-17,S001,P0016,Groceries,North,360,135,0,41.95,5,Sunny,0,39.22,Winter,0,123,2023,1,3,1,0,1,5663.25,2.0975,2.730000000000004,0.3739612188365651,0
2023-01-17,S001,P0017,Toys,North,120,79,0,19.43,10,Sunny,0,23.17,Winter,0,80,2023,1,3,1,0,1,1534.97,1.943,-3.740000000000002,0.6528925619834711,0
2023-01-17,S001,P0018,Groceries,North,106,82,146,65.97,5,Sunny,0,56.27,Winter,0,124,2023,1,3,1,0,1,5409.54,3.2985,9.699999999999996,0.7663551401869159,0
2023-01-17,S001,P0019,Furniture,North,100,100,121,133.07,0,Sunny,0,160.19,Winter,0,125,2023,1,3,1,0,1,13307.0,0.0,-27.120000000000005,0.9900990099009901,0
2023-01-17,S001,P0020,Furniture,North,36,36,0,119.54,10,Sunny,0,137.36,Winter,0,107,2023,1,3,1,0,1,4303.4400000000005,11.954,-17.820000000000007,0.972972972972973,0
2023-01-17,S002,P0001,Groceries,South,409,105,0,85.65,0,Cloudy,0,78.0,Winter,0,99,2023,1,3,1,0,1,8993.25,0.0,7.650000000000006,0.25609756097560976,0
2023-01-17,S002,P0002,Toys,South,566,52,0,27.49,5,Cloudy,0,32.68,Winter,0,57,2023,1,3,1,0,1,1429.48,1.3744999999999998,-5.190000000000001,0.09171075837742504,0
2023-01-17,S002,P0003,Groceries,South,405,65,0,80.54,0,Cloudy,0,80.29,Winter,0,81,2023,1,3,1,0,1,5235.1,0.0,0.25,0.16009852216748768,0
2023-01-17,S002,P0004,Groceries,South,204,102,0,37.06,10,Cloudy,0,40.45,Winter,0,91,2023,1,3,1,0,1,3780.1200000000003,3.7060000000000004,-3.3900000000000006,0.4975609756097561,0
2023-01-17,S002,P0005,Electronics,South,551,126,0,109.7,0,Cloudy,0,96.93,Winter,0,133,2023,1,3,1,0,1,13822.2,0.0,12.769999999999996,0.22826086956521738,0
2023-01-17,S002,P0006,Clothing,South,86,86,138,80.88,0,Cloudy,0,70.97,Winter,0,147,2023,1,3,1,0,1,6955.679999999999,0.0,9.909999999999997,0.9885057471264368,0
2023-01-17,S002,P0007,Toys,South,407,79,0,26.11,0,Cloudy,0,27.83,Winter,0,70,2023,1,3,1,0,1,2062.69,0.0,-1.7199999999999989,0.19362745098039216,0
2023-01-17,S002,P0008,Groceries,South,98,63,103,25.2,0,Cloudy,0,27.99,Winter,0,91,2023,1,3,1,0,1,1587.6,0.0,-2.789999999999999,0.6363636363636364,0
2023-01-17,S002,P0009,Groceries,South,131,131,0,70.69,10,Cloudy,1,62.52,Winter,0,158,2023,1,3,1,0,1,9260.39,7.069,8.169999999999995,0.9924242424242424,0
2023-01-17,S002,P0010,Groceries,South,145,75,89,80.82,10,Cloudy,0,95.54,Winter,0,101,2023,1,3,1,0,1,6061.499999999999,8.081999999999999,-14.720000000000013,0.5136986301369864,0
2023-01-17,S002,P0011,Groceries,South,506,117,0,85.43,15,Cloudy,1,81.48,Winter,0,99,2023,1,3,1,0,1,9995.310000000001,12.8145,3.950000000000003,0.23076923076923078,0
2023-01-17,S002,P0012,Electronics,South,559,103,0,61.59,10,Cloudy,0,71.68,Winter,0,93,2023,1,3,1,0,1,6343.77,6.159000000000001,-10.090000000000003,0.18392857142857144,0
2023-01-17,S002,P0013,Groceries,South,395,128,362,23.34,0,Cloudy,0,26.28,Winter,0,114,2023,1,3,1,0,1,2987.52,0.0,-2.9400000000000013,0.32323232323232326,0
2023-01-17,S002,P0014,Electronics,South,611,49,0,124.59,0,Cloudy,0,124.05,Winter,0,80,2023,1,3,1,0,1,6104.91,0.0,0.5400000000000063,0.08006535947712418,0
2023-01-17,S002,P0015,Clothing,South,613,133,652,83.62,10,Cloudy,1,72.64,Winter,0,181,2023,1,3,1,0,1,11121.460000000001,8.362,10.980000000000004,0.21661237785016288,0
2023-01-17,S002,P0016,Clothing,South,407,101,0,84.17,5,Cloudy,0,89.18,Winter,0,95,2023,1,3,1,0,1,8501.17,4.2085,-5.010000000000005,0.24754901960784315,0
2023-01-17,S002,P0017,Toys,South,454,45,0,18.89,5,Cloudy,0,18.36,Winter,0,65,2023,1,3,1,0,1,850.0500000000001,0.9445,0.5300000000000011,0.0989010989010989,0
2023-01-17,S002,P0018,Clothing,South,96,96,101,27.89,5,Cloudy,0,30.04,Winter,0,112,2023,1,3,1,0,1,2677.44,1.3944999999999999,-2.1499999999999986,0.9896907216494846,0
2023-01-17,S002,P0019,Clothing,South,301,126,0,89.86,10,Cloudy,0,104.84,Winter,0,138,2023,1,3,1,0,1,11322.36,8.986,-14.980000000000004,0.41721854304635764,0
2023-01-17,S002,P0020,Furniture,South,0,0,0,118.87,10,Cloudy,0,103.92,Winter,0,66,2023,1,3,1,0,1,0.0,11.887,14.950000000000003,0.0,0
2023-01-17,S003,P0001,Toys,East,159,87,199,16.44,0,Sunny,0,17.92,Winter,0,88,2023,1,3,1,0,1,1430.2800000000002,0.0,-1.4800000000000004,0.54375,0
